No,Date,Time,AN1,AN2,AN3,AN4
1176,25 April 2022,22:01:36,34.87,30.23,32.08,34.78
1177,25 April 2022,22:01:37,34.92,30.33,32.08,34.82
1178,25 April 2022,22:01:38,34.92,30.28,32.13,34.82
1179,25 April 2022,22:01:39,34.87,30.23,32.13,34.78
1180,25 April 2022,22:01:40,34.92,30.28,32.13,34.82
1181,25 April 2022,22:01:42,34.82,30.23,32.08,34.82
1182,25 April 2022,22:01:43,34.92,30.23,32.08,34.87
1183,25 April 2022,22:01:44,34.92,30.23,32.13,34.78
1184,25 April 2022,22:01:45,34.87,30.33,32.08,34.82
1185,25 April 2022,22:01:46,34.87,30.28,32.22,34.87
1186,25 April 2022,22:01:48,34.87,30.28,32.22,34.82
1187,25 April 2022,22:01:49,34.87,30.33,32.27,34.82
1188,25 April 2022,22:01:50,34.92,30.38,32.22,34.82
1189,25 April 2022,22:01:51,34.87,30.33,32.13,34.87
1190,25 April 2022,22:01:52,34.87,30.28,32.22,34.82
1191,25 April 2022,22:01:53,34.92,30.23,32.27,34.82
1192,25 April 2022,22:01:55,34.87,30.28,32.27,34.82
1193,25 April 2022,22:01:56,34.87,30.38,32.17,34.82
1194,25 April 2022,22:01:57,34.87,30.28,32.27,34.87
1195,25 April 2022,22:01:58,34.82,30.33,32.22,34.82
1196,25 April 2022,22:01:59,34.82,30.33,32.22,34.78
1197,25 April 2022,22:02:01,34.82,30.38,32.32,34.78
1198,25 April 2022,22:02:02,34.87,30.33,32.22,34.82
1199,25 April 2022,22:02:03,34.82,30.47,32.22,34.78
1200,25 April 2022,22:02:04,34.87,30.33,32.36,34.78
1201,25 April 2022,22:02:05,34.87,30.38,32.27,34.78
1202,25 April 2022,22:02:07,34.92,30.38,32.27,34.78
1203,25 April 2022,22:02:08,34.87,30.33,32.32,34.78
1204,25 April 2022,22:02:09,34.92,30.33,32.32,34.78
1205,25 April 2022,22:02:11,34.92,30.38,32.32,34.78
1206,25 April 2022,22:02:12,34.87,30.33,32.22,34.82
1207,25 April 2022,22:02:13,34.87,30.47,32.32,34.73
1208,25 April 2022,22:02:14,34.87,30.42,32.32,34.78
1209,25 April 2022,22:02:15,34.82,30.38,32.36,34.78
1210,25 April 2022,22:02:16,34.92,30.38,32.36,34.78
1211,25 April 2022,22:02:18,34.92,30.42,32.32,34.68
1212,25 April 2022,22:02:19,34.87,30.47,32.36,34.78
1213,25 April 2022,22:02:20,34.82,30.47,32.32,34.82
1214,25 April 2022,22:02:21,34.92,30.47,32.36,34.78
1215,25 April 2022,22:02:22,34.87,30.42,32.32,34.78
